hf_folder,modeling_file,architecture_classes,modality,family,support_status,mapped_kb_nano,partial_or_unsupported_ops,evidence_hf,notes
sam3_tracker_video,sam3_tracker_video/modeling_sam3_tracker_video.py,Sam3TrackerVideoModel;Sam3TrackerVideoPreTrainedModel,multimodal,video object tracker (video extension),composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;matmul→tasks/baseline/L1/linear.py:Matmul;gelu→tasks/baseline/L1/gelu.py:GELU;sigmoid→tasks/baseline/L1/sigmoid.py:Sigmoid,,sam3_tracker_video/modeling_sam3_tracker_video.py:461;sam3_tracker_video/modeling_sam3_tracker_video.py:532;sam3_tracker_video/modeling_sam3_tracker_video.py:1008,Inherits SAM3 tracker primitives + video-time aggregation; ConvTranspose2d in mask decoder via torch.nn fallback. [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['conv_transpose2d']
sam3_video,sam3_video/modeling_sam3_video.py,Sam3VideoModel;Sam3VideoPreTrainedModel,multimodal,video segmentation orchestrator,kb_nano_l4,sigmoid→tasks/baseline/L1/sigmoid.py:Sigmoid;pad→tasks/baseline/L1/tensor_ops.py:Pad,,sam3_video/modeling_sam3_video.py:1129;sam3_video/modeling_sam3_video.py:778;sam3_video/modeling_sam3_video.py:1127,L4 pipeline tasks/baseline/L4/sam3_video.py exists.
sam_hq,sam_hq/modeling_sam_hq.py,SamHQModel;SamHQPreTrainedModel;SamHQVisionEncoder;SamHQVisionModel,multimodal,high-quality segmentation,composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;matmul→tasks/baseline/L1/linear.py:Matmul;gelu→tasks/baseline/L1/gelu.py:GELU;relu→tasks/baseline/L1/relu.py:ReLU,,sam_hq/modeling_sam_hq.py:141;sam_hq/modeling_sam_hq.py:332;sam_hq/modeling_sam_hq.py:479,SAM-HQ extends SAM with high-res tokens; uses ConvTranspose2d in mask decoder . [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['conv_transpose2d']
seamless_m4t,seamless_m4t/modeling_seamless_m4t.py,SeamlessM4TCodeHifiGan;SeamlessM4TDecoder;SeamlessM4TEncoder;SeamlessM4TForSpeechToSpeech;SeamlessM4TForSpeechToText;SeamlessM4TForTextToSpeech;SeamlessM4TForTextToText;SeamlessM4TModel;SeamlessM4TPreTrainedModel;SeamlessM4TSpeechEncoder;SeamlessM4TTextToUnitForConditionalGeneration;SeamlessM4TTextToUnitModel,audio+text,multimodal speech-to-text/text-to-speech,composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;batch_matmul→tasks/baseline/L1/bmm.py:BatchMatMul;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;relu→tasks/baseline/L1/relu.py:ReLU,,seamless_m4t/modeling_seamless_m4t.py:344;seamless_m4t/modeling_seamless_m4t.py:343;seamless_m4t/modeling_seamless_m4t.py:201,"HiFi-GAN vocoder uses conv_transpose1d + leaky_relu + batch_norm_1d . Text encoder/decoder paths are composable. [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['batch_norm_1d', 'conv_transpose1d', 'leaky_relu']"
seamless_m4t_v2,seamless_m4t_v2/modeling_seamless_m4t_v2.py,SeamlessM4Tv2CodeHifiGan;SeamlessM4Tv2Decoder;SeamlessM4Tv2Encoder;SeamlessM4Tv2ForSpeechToSpeech;SeamlessM4Tv2ForSpeechToText;SeamlessM4Tv2ForTextToSpeech;SeamlessM4Tv2ForTextToText;SeamlessM4Tv2Model;SeamlessM4Tv2PreTrainedModel;SeamlessM4Tv2SpeechEncoder;SeamlessM4Tv2TextToUnitDecoder;SeamlessM4Tv2TextToUnitForConditionalGeneration;SeamlessM4Tv2TextToUnitModel,audio+text,multimodal speech translation v2,composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;relu→tasks/baseline/L1/relu.py:ReLU;tanh→tasks/baseline/L1/tanh.py:Tanh,,seamless_m4t_v2/modeling_seamless_m4t_v2.py:254;seamless_m4t_v2/modeling_seamless_m4t_v2.py:253;seamless_m4t_v2/modeling_seamless_m4t_v2.py:299,"Same as v1: vocoder uses conv_transpose1d + leaky_relu . [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['conv_transpose1d', 'leaky_relu']"
seed_oss,seed_oss/modeling_seed_oss.py,SeedOssForCausalLM;SeedOssForQuestionAnswering;SeedOssForSequenceClassification;SeedOssForTokenClassification;SeedOssModel;SeedOssPreTrainedModel,text,decoder-only LLM,composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;dropout→tasks/baseline/L1/dropout.py:Dropout,,seed_oss/modeling_seed_oss.py:75;seed_oss/modeling_seed_oss.py:397,Llama-style decoder-only with RoPE + RMSNorm + SDPA + KV cache.
segformer,segformer/modeling_segformer.py,SegformerForImageClassification;SegformerForSemanticSegmentation;SegformerModel;SegformerPreTrainedModel,vision,segmentation transformer,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;relu→tasks/baseline/L1/relu.py:ReLU;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;batch_norm_2d→tasks/baseline/L1/batch_norm2d.py:BatchNorm2d;interpolate→tasks/baseline/L1/interpolate.py:Interpolate,,segformer/modeling_segformer.py:133;segformer/modeling_segformer.py:103;segformer/modeling_segformer.py:95,Hierarchical encoder + lightweight decoder; standard primitives. No conv_transpose used (uses interpolate + Linear).
seggpt,seggpt/modeling_seggpt.py,SegGptForImageSegmentation;SegGptModel;SegGptPreTrainedModel,vision,in-context segmentation transformer,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;interpolate→tasks/baseline/L1/interpolate.py:Interpolate;dropout→tasks/baseline/L1/dropout.py:Dropout,,seggpt/modeling_seggpt.py:224;seggpt/modeling_seggpt.py:403;seggpt/modeling_seggpt.py:108,ViT-style encoder/decoder with einsum-based attention pooling; standard primitives.
sew,sew/modeling_sew.py,SEWForCTC;SEWForSequenceClassification;SEWModel;SEWPreTrainedModel,audio,wav2vec-style encoder,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;conv1d→tasks/baseline/L1/conv1d.py:Conv1d;group_norm→tasks/baseline/L1/group_norm.py:GroupNorm;dropout→tasks/baseline/L1/dropout.py:Dropout;pad→tasks/baseline/L1/tensor_ops.py:Pad,,sew/modeling_sew.py:175;sew/modeling_sew.py:80;sew/modeling_sew.py:52,Uses avg_pool_1d . CTC loss is training-only. [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['avg_pool_1d']
sew_d,sew_d/modeling_sew_d.py,SEWDForCTC;SEWDForSequenceClassification;SEWDModel;SEWDPreTrainedModel,audio,wav2vec-style encoder (DeBERTa-style attention),composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;batch_matmul→tasks/baseline/L1/bmm.py:BatchMatMul;conv1d→tasks/baseline/L1/conv1d.py:Conv1d;group_norm→tasks/baseline/L1/group_norm.py:GroupNorm;dropout→tasks/baseline/L1/dropout.py:Dropout,,sew_d/modeling_sew_d.py:373;sew_d/modeling_sew_d.py:274;sew_d/modeling_sew_d.py:245,Uses avg_pool_1d . [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['avg_pool_1d']
shieldgemma2,shieldgemma2/modeling_shieldgemma2.py,ShieldGemma2ForImageClassification,multimodal,wrapper (Gemma3 image-text classifier),composable,softmax→tasks/baseline/L1/softmax.py:Softmax,,shieldgemma2/modeling_shieldgemma2.py:123,Wraps AutoModelForImageTextToText.from_config; itself only does softmax over logits. Underlying Gemma3 model coverage applies.
siglip,siglip/modeling_siglip.py,SiglipForImageClassification;SiglipModel;SiglipPreTrainedModel;SiglipTextModel;SiglipVisionModel,multimodal,CLIP-like vision-text encoder,composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;log_sigmoid→tasks/baseline/L1/log_sigmoid.py:LogSigmoid;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;interpolate→tasks/baseline/L1/interpolate.py:Interpolate,,siglip/modeling_siglip.py:270;siglip/modeling_siglip.py:331;siglip/modeling_siglip.py:124,SigLIP uses sigmoid-loss CLIP; vision/text towers are standard ViT/encoder. nn.MultiheadAttention head pooling reduces to SDPA.
siglip2,siglip2/modeling_siglip2.py,Siglip2ForImageClassification;Siglip2Model;Siglip2PreTrainedModel;Siglip2TextModel;Siglip2VisionModel,multimodal,CLIP-like vision-text encoder v2,kb_nano_l4,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;log_sigmoid→tasks/baseline/L1/log_sigmoid.py:LogSigmoid;interpolate→tasks/baseline/L1/interpolate.py:Interpolate;dropout→tasks/baseline/L1/dropout.py:Dropout,,siglip2/modeling_siglip2.py:121;siglip2/modeling_siglip2.py:359,L4 pipeline tasks/baseline/L4/siglip2.py exists.
slanet,slanet/modeling_slanet.py,SLANetBackbone;SLANetForTableRecognition;SLANetPreTrainedModel;SLANetSLAHead,vision,table structure recognition (PP-StructureV2),composable,linear→tasks/baseline/L1/linear.py:Linear;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;tanh→tasks/baseline/L1/tanh.py:Tanh;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;batch_norm_2d→tasks/baseline/L1/batch_norm2d.py:BatchNorm2d;interpolate→tasks/baseline/L1/interpolate.py:Interpolate;one_hot→tasks/baseline/L1/tensor_ops.py:OneHot,,slanet/modeling_slanet.py:96;slanet/modeling_slanet.py:202,CSP backbone + decoder; standard CNN ops + Linear/MatMul. Uses upsample (=interpolate).
slanext,slanext/modeling_slanext.py,SLANeXtBackbone;SLANeXtForTableRecognition;SLANeXtPreTrainedModel;SLANeXtSLAHead;SLANeXtVisionEncoder,vision,SLA-Next table recognition,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;tanh→tasks/baseline/L1/tanh.py:Tanh;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;interpolate→tasks/baseline/L1/interpolate.py:Interpolate;dropout→tasks/baseline/L1/dropout.py:Dropout,,slanext/modeling_slanext.py:59;slanext/modeling_slanext.py:286;slanext/modeling_slanext.py:405,Successor to SLANet; standard CNN+transformer primitives.
smollm3,smollm3/modeling_smollm3.py,SmolLM3ForCausalLM;SmolLM3ForQuestionAnswering;SmolLM3ForSequenceClassification;SmolLM3ForTokenClassification;SmolLM3Model;SmolLM3PreTrainedModel,text,decoder-only LLM,composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;dropout→tasks/baseline/L1/dropout.py:Dropout,,smollm3/modeling_smollm3.py:198;smollm3/modeling_smollm3.py:403,Llama-style; standard decoder-only primitives.
smolvlm,smolvlm/modeling_smolvlm.py,SmolVLMForConditionalGeneration;SmolVLMModel;SmolVLMPreTrainedModel;SmolVLMVisionTransformer,multimodal,small vision-language model,composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;dropout→tasks/baseline/L1/dropout.py:Dropout,,smolvlm/modeling_smolvlm.py:178;smolvlm/modeling_smolvlm.py:240;smolvlm/modeling_smolvlm.py:79,Vision encoder + text decoder; standard primitives.
solar_open,solar_open/modeling_solar_open.py,SolarOpenForCausalLM;SolarOpenModel;SolarOpenPreTrainedModel,text,decoder-only LLM (Solar),composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;sigmoid→tasks/baseline/L1/sigmoid.py:Sigmoid;dropout→tasks/baseline/L1/dropout.py:Dropout,,solar_open/modeling_solar_open.py:97;solar_open/modeling_solar_open.py:520,Llama-style decoder-only; standard primitives.
speech_encoder_decoder,speech_encoder_decoder/modeling_speech_encoder_decoder.py,SpeechEncoderDecoderModel,audio+text,wrapper (encoder + decoder composer),composable,linear→tasks/baseline/L1/linear.py:Linear,,speech_encoder_decoder/modeling_speech_encoder_decoder.py:138,Trivial wrapper that composes any speech encoder + any text decoder via shared Linear projection. Coverage depends on the underlying components.
speech_to_text,speech_to_text/modeling_speech_to_text.py,Speech2TextDecoder;Speech2TextEncoder;Speech2TextForConditionalGeneration;Speech2TextModel;Speech2TextPreTrainedModel,audio+text,speech-to-text encoder-decoder (Conv1d + Transformer),composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;conv1d→tasks/baseline/L1/conv1d.py:Conv1d;encoder_decoder_cache→tasks/baseline/L4/recurrent_cache.py:RecurrentCache,,speech_to_text/modeling_speech_to_text.py:233;speech_to_text/modeling_speech_to_text.py:326;speech_to_text/modeling_speech_to_text.py:84,Conv1d audio frontend + standard encoder-decoder transformer with sinusoidal positions and EncoderDecoderCache.
speecht5,speecht5/modeling_speecht5.py,SpeechT5Decoder;SpeechT5DecoderWithSpeechPrenet;SpeechT5DecoderWithTextPrenet;SpeechT5DecoderWithoutPrenet;SpeechT5Encoder;SpeechT5EncoderWithSpeechPrenet;SpeechT5EncoderWithTextPrenet;SpeechT5EncoderWithoutPrenet;SpeechT5ForSpeechToSpeech;SpeechT5ForSpeechToText;SpeechT5ForTextToSpeech;SpeechT5HifiGan;SpeechT5Model;SpeechT5PreTrainedModel,audio+text,speech encoder-decoder + HiFi-GAN vocoder,composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;batch_matmul→tasks/baseline/L1/bmm.py:BatchMatMul;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;relu→tasks/baseline/L1/relu.py:ReLU,,speecht5/modeling_speecht5.py:502;speecht5/modeling_speecht5.py:245;speecht5/modeling_speecht5.py:216,"HiFi-GAN vocoder uses conv_transpose1d + leaky_relu + batch_norm_1d . Text/speech transformer paths are composable. [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['batch_norm_1d', 'conv_transpose1d', 'leaky_relu']"
splinter,splinter/modeling_splinter.py,SplinterForPreTraining;SplinterForQuestionAnswering;SplinterModel;SplinterPreTrainedModel,text,encoder (BERT-like for QA),composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;dropout→tasks/baseline/L1/dropout.py:Dropout,,splinter/modeling_splinter.py:127;splinter/modeling_splinter.py:48,BERT-style encoder + question-aware span prediction head; standard primitives.
squeezebert,squeezebert/modeling_squeezebert.py,SqueezeBertForMaskedLM;SqueezeBertForMultipleChoice;SqueezeBertForQuestionAnswering;SqueezeBertForSequenceClassification;SqueezeBertForTokenClassification;SqueezeBertModel;SqueezeBertPreTrainedModel,text,encoder (grouped-conv1d substitution for Linear),composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;tanh→tasks/baseline/L1/tanh.py:Tanh;conv1d→tasks/baseline/L1/conv1d.py:Conv1d;dropout→tasks/baseline/L1/dropout.py:Dropout,,squeezebert/modeling_squeezebert.py:344;squeezebert/modeling_squeezebert.py:53;squeezebert/modeling_squeezebert.py:130,Replaces Linear with grouped Conv1d but kb-nano Conv1d supports groups; standard otherwise.
stablelm,stablelm/modeling_stablelm.py,StableLmForCausalLM;StableLmForSequenceClassification;StableLmForTokenClassification;StableLmModel;StableLmPreTrainedModel,text,decoder-only LLM,composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;dropout→tasks/baseline/L1/dropout.py:Dropout,,stablelm/modeling_stablelm.py:165;stablelm/modeling_stablelm.py:345,StableLM decoder-only with RoPE + LayerNorm + SDPA + KV cache.
starcoder2,starcoder2/modeling_starcoder2.py,Starcoder2ForCausalLM;Starcoder2ForSequenceClassification;Starcoder2ForTokenClassification;Starcoder2Model;Starcoder2PreTrainedModel,text,decoder-only LLM (code),composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;dropout→tasks/baseline/L1/dropout.py:Dropout,,starcoder2/modeling_starcoder2.py:57;starcoder2/modeling_starcoder2.py:211,Llama-style decoder-only with LayerNorm; standard primitives.
superglue,superglue/modeling_superglue.py,SuperGlueForKeypointMatching;SuperGluePreTrainedModel,vision,feature matcher,composable,linear→tasks/baseline/L1/linear.py:Linear;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;relu→tasks/baseline/L1/relu.py:ReLU;dropout→tasks/baseline/L1/dropout.py:Dropout,,superglue/modeling_superglue.py:191;superglue/modeling_superglue.py:192;superglue/modeling_superglue.py:123,Uses batch_norm_1d inside KeypointEncoder. Sinkhorn iterations use logsumexp/log/exp (passthrough). Attention is standard SDPA. [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['batch_norm_1d']
superpoint,superpoint/modeling_superpoint.py,SuperPointForKeypointDetection;SuperPointPreTrainedModel,vision,keypoint detector + descriptor,composable,softmax→tasks/baseline/L1/softmax.py:Softmax;relu→tasks/baseline/L1/relu.py:ReLU;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;max_pool_2d→tasks/baseline/L1/max_pool2d.py:MaxPool2d,,superpoint/modeling_superpoint.py:115;superpoint/modeling_superpoint.py:122;superpoint/modeling_superpoint.py:208,Uses standalone F.grid_sample for descriptor sampling at modeling_superpoint.py:315 . [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['grid_sample']
swiftformer,swiftformer/modeling_swiftformer.py,SwiftFormerForImageClassification;SwiftFormerModel;SwiftFormerPreTrainedModel,vision,efficient image transformer (CNN-Transformer hybrid),composable,linear→tasks/baseline/L1/linear.py:Linear;softmax→tasks/baseline/L1/softmax.py:Softmax;gelu→tasks/baseline/L1/gelu.py:GELU;relu→tasks/baseline/L1/relu.py:ReLU;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;batch_norm_2d→tasks/baseline/L1/batch_norm2d.py:BatchNorm2d;dropout→tasks/baseline/L1/dropout.py:Dropout,,swiftformer/modeling_swiftformer.py:196;swiftformer/modeling_swiftformer.py:114;swiftformer/modeling_swiftformer.py:115,Conv2d + BatchNorm2d + GELU + softmax-based efficient attention; all primitives in L1.
swin,swin/modeling_swin.py,SwinModel;SwinForImageClassification;SwinForMaskedImageModeling;SwinBackbone;SwinPreTrainedModel,vision,vision-encoder,composable,conv2d→tasks/baseline/L1/conv2d.py:Conv2d;linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;dropout→tasks/baseline/L1/dropout.py:Dropout;pad→tasks/baseline/L1/tensor_ops.py:Pad;interpolate→tasks/baseline/L1/interpolate.py:Interpolate,adaptive_avg_pool_1d(no L1 kernel; classifier head uses torch.nn fallback consistent with kb-nano convention),swin/modeling_swin.py:540;swin/modeling_swin.py:680;swin/modeling_swin.py:1140,SwinV2 has L4 (swinv2.py); v1 reuses same building blocks. Adaptive avg pool 1d is head-only; same convention as kb-nano mobilenetv4/yolov10.
swin2sr,swin2sr/modeling_swin2sr.py,Swin2SRForImageSuperResolution;Swin2SRModel;Swin2SRPreTrainedModel,vision,super-resolution Swin transformer,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;relu→tasks/baseline/L1/relu.py:ReLU;sigmoid→tasks/baseline/L1/sigmoid.py:Sigmoid;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;interpolate→tasks/baseline/L1/interpolate.py:Interpolate,,swin2sr/modeling_swin2sr.py:191;swin2sr/modeling_swin2sr.py:456;swin2sr/modeling_swin2sr.py:144,Uses leaky_relu in residual blocks. Window attention + pixel_shuffle otherwise composable. [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['leaky_relu']
swinv2,swinv2/modeling_swinv2.py,Swinv2Backbone;Swinv2ForImageClassification;Swinv2ForMaskedImageModeling;Swinv2Model;Swinv2PreTrainedModel,vision,windowed vision transformer v2,kb_nano_l4,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;relu→tasks/baseline/L1/relu.py:ReLU;sigmoid→tasks/baseline/L1/sigmoid.py:Sigmoid;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;interpolate→tasks/baseline/L1/interpolate.py:Interpolate,adaptive_avg_pool_1d(no L1 adaptive_avg_pool_1d (torch.nn fallback)),swinv2/modeling_swinv2.py:354;swinv2/modeling_swinv2.py:219;swinv2/modeling_swinv2.py:314,L4 pipeline tasks/baseline/L4/swinv2.py covers SwinV2.
switch_transformers,switch_transformers/modeling_switch_transformers.py,SwitchTransformersEncoderModel;SwitchTransformersForConditionalGeneration;SwitchTransformersModel;SwitchTransformersPreTrainedModel;SwitchTransformersStack,text,sparse MoE encoder-decoder (T5-like),composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;encoder_decoder_cache→tasks/baseline/L4/recurrent_cache.py:RecurrentCache;dropout→tasks/baseline/L1/dropout.py:Dropout;one_hot→tasks/baseline/L1/tensor_ops.py:OneHot,,switch_transformers/modeling_switch_transformers.py:66;switch_transformers/modeling_switch_transformers.py:286,T5 ops + sparse top-1 router. kb-nano L1 has T5LayerNorm; routing uses softmax + topk + scatter (passthrough).
t5,t5/modeling_t5.py,T5EncoderModel;T5ForConditionalGeneration;T5ForQuestionAnswering;T5ForSequenceClassification;T5ForTokenClassification;T5Model;T5PreTrainedModel;T5Stack,text,encoder-decoder (T5),composable,linear→tasks/baseline/L1/linear.py:Linear;embedding→tasks/baseline/L1/embedding.py:Embedding;softmax→tasks/baseline/L1/softmax.py:Softmax;matmul→tasks/baseline/L1/linear.py:Matmul;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;tanh→tasks/baseline/L1/tanh.py:Tanh;encoder_decoder_cache→tasks/baseline/L4/recurrent_cache.py:RecurrentCache;dropout→tasks/baseline/L1/dropout.py:Dropout,,t5/modeling_t5.py:74;t5/modeling_t5.py:201,L4 pipeline tasks/baseline/L4/t5_encoder.py covers the encoder; full encoder-decoder T5 not yet an L4 but all ops covered. Marking kb_nano_l4 for the encoder variant; decoder is composable from same primitives + EncoderDecoderCache. [coordinator override] kb-nano L4 t5_encoder.py covers ENCODER only. Full T5 (encoder+decoder+EncoderDecoderCache) requires wiring T5Stack decoder side; primitives all present in kb-nano L1/L2/L3 so composable but not pipelined.
